thruster_temp,battery_voltage,battery_temp,solar_panel_current,gyro_rate,reaction_wheel_rpm,comms_signal_strength,radiation_dose,is_anomaly,will_fail,health_score
29.98685661204493,27.944694279531525,19.94306561430208,11.21842388512642,0.13126773002213313,2906.345217220328,-73.68314873797044,6.151152093729364,0,1,98
25.67648746390594,27.78993207712874,16.285859502737576,9.260733729802316,-0.059003921015488126,3380.147872958761,-76.7342196761947,2.7141860035762084,0,0,96
24.367903697915157,27.435078519465883,22.39694630676466,9.819378959610772,0.1554022563750339,2430.1007255146174,-82.17753089810073,5.166383884564799,0,0,98
25.598984599576355,28.378975928418654,18.873102003786546,9.491552207780288,0.06827582442595216,2935.2978454409918,-82.13459521536994,4.99170820651981,0,0,99
31.290179648412757,27.511662540011592,18.626590785014265,8.43226390089618,0.04374511608812555,3078.7444943476494,-77.04613368001836,5.257052421784956,0,0,97
23.96365862853957,27.366682314585244,20.321101250501044,9.569486670669633,0.0422657522110923,2647.7634935811575,-84.52220921872626,5.201643323942033,0,0,97
25.292311998776164,28.24467051553635,21.092998567487854,10.745024095292958,0.08286259814218891,2876.315049659514,-78.67494627438575,6.463317690683539,0,0,99
27.289071514917378,27.83584667652548,21.539149034102103,9.281433648435458,0.21678363353843427,3118.624553731588,-84.15131950606192,4.886294382457722,0,0,99
29.445582422033656,28.615214626586386,17.892521882670145,11.251714924651205,-0.05957960832717957,3328.7610017500897,-79.65181172704732,4.551488974301199,0,0,96
31.61412996250337,28.00760013242486,16.396750638979483,8.803956903348531,0.08685933370416639,3297.4845135084906,-80.84864568684651,4.359696808940416,0,0,99
31.661608470808297,28.131500443863874,16.410719388698883,10.410613946490685,0.15776620394784321,3387.4579962131556,-82.80821237550941,4.508506780103348,0,0,99
33.09493448055822,27.883218931669752,10.03447185730959,10.276414355111013,0.11835868387357654,2884.3452574120233,-78.18825469386596,4.750908637473402,0,0,99
35.54474360484212,28.069831125132737,18.772651172168292,9.940443267387066,-0.0035016972239233224,2989.394449820313,-79.7590791602359,8.69486316872793,0,0,98
29.91101639773411,27.896388542104443,16.2758723771598,9.662801423728093,0.1771856771349315,2997.0479400221707,-76.93081264517438,3.2753111337584624,0,0,99
31.164127788172188,27.636245018082104,22.2083829328083,8.878519149766175,0.19694856750402162,3876.1822503239914,-83.96214530052275,4.150553405595842,0,0,97
34.826419814713844,28.349435766254153,18.027433037220412,9.707568562533966,0.20192693861032848,2510.8505853298775,-77.85465587047175,3.6279636031080837,0,0,99
24.86698683065505,27.87117539351773,20.440551652109008,9.015308546852836,0.16819679476833035,3522.857101712971,-86.42993293824492,5.276950787798456,0,0,98
22.239834209264806,28.476290902445456,21.898190442793464,9.306283075160357,0.1994112676408916,3486.8283187920442,-79.0948469220045,6.2711021488649585,0,1,98
29.172289893194726,27.714259432789454,23.59732353343427,10.37906633672943,0.0546957202237881,3262.621443453532,-83.89872668090929,6.1806269056136784,0,0,98
31.079909439723174,28.50735580896156,19.273458732169352,10.752428467969608,0.08058871280165002,3058.344740971324,-85.47948422686518,3.842328875760112,0,0,98
27.691593162343583,28.13646078992666,18.830072397990058,10.661746599228819,0.15104015135023255,3581.4136308629268,-81.05862733295183,9.080253749884427,0,0,98
24.147937495735494,28.390872000325228,18.12594019341007,9.890182546321746,0.14006940888946723,3296.1363271790956,-81.80984892937867,6.165574692355412,0,0,99
26.213940191731915,28.342559517729388,18.642281232390612,9.003408977030409,0.16385447406809456,3154.1269518915346,-83.53542974480453,5.230587658918292,0,0,99
32.229694035449505,28.020544343791855,20.61734147298136,10.85295883527819,0.07327935228585768,3552.8018416687773,-76.37951216017376,4.094143441273207,0,0,98
30.06019074522419,29.54109259626189,19.7126715320795,10.908452512144478,0.2263201410794562,3260.5565005223193,-81.26107697856138,6.138453830739901,0,0,99
28.660091192437353,27.657628432868254,17.881091573881143,9.572269806519948,0.006920279601560275,3142.9218167746535,-81.65812722155957,5.120298068811222,0,0,98
26.112272536842266,28.435580238786947,18.19284005728639,9.137804177656555,0.09277570325920254,3271.8390995738705,-82.92146652686854,5.324687884372962,0,0,99
37.55614382956985,28.737365503328213,22.09030647285511,10.6630127820839,0.15121146226078913,3176.8296067466927,-75.80792102402019,4.057145378786441,0,0,97
24.8299170462692,27.95410542341324,19.51496183694137,10.692604155336097,0.053976287435537895,2866.1995056636206,-81.89978124464382,4.020006151139432,0,0,99
31.781526760350268,28.50656274214915,19.131888796381226,11.321080789183592,0.043853458709128226,3737.4863191007385,-82.92296561291862,3.080120400105305,0,0,96
29.775277712584913,28.309853621371733,15.21920858526575,9.95237971515056,-0.10930138720552582,2590.244943466284,-81.01027260557264,3.1283252270527258,0,0,95
34.17227060743633,28.529305522860493,17.614763560380876,9.627468182996363,0.15468071218454751,3939.198771380129,-78.3800979649179,6.364607262439725,0,0,97
28.79623878229388,27.75991324913648,18.209406254970055,9.691749122510592,0.15908138762009982,3264.852269808419,-73.65593273541859,3.1432767517597267,0,0,99
30.747394051063885,28.0283889662559,19.317981420310304,9.91320168914919,0.11108537871581114,3083.039304514288,-76.46003813125334,4.3032053770325485,0,0,100
25.642540972223152,28.33984083880841,19.071046457895143,9.445672323791477,0.22196799003466006,3122.9198083506435,-76.74855152464416,5.944443262885418,0,0,99
30.206948041860297,27.715948816829005,12.636985164204654,9.023543916574516,0.09646378174550295,3464.7749270987097,-73.7885608966427,4.340723186788584,0,0,97
33.22191522861732,28.008401536653103,20.045858913884892,9.751786594725235,0.17593330819907538,2947.942778252926,-79.61201614002913,5.89273553815537,0,0,100
20.83181959945914,27.821290595284037,21.61476876533572,9.042671624629183,0.2116542663618489,3266.8224413879166,-82.79658631236767,4.9867744306312884,0,0,98
31.900478933671003,27.941177047399144,15.523508409622465,9.742891326677606,0.18303451634204992,2774.51017887841,-83.28888158226573,5.365530817237868,0,0,99
26.26678637238976,28.081529091010985,19.677327607843583,10.698033273144384,0.2423483470727139,2809.0473077698716,-82.65690977321769,7.040167049372258,0,0,99
29.243630262392017,28.590142486779822,20.572978869606057,9.872049176029257,0.14847870336778488,2598.9882541448765,-80.07405254396956,4.567012041619792,0,0,99
33.08455290392366,28.308345240585616,19.478059451401215,10.071098404905396,0.034351202202233394,2662.345234592904,-81.37280494652467,5.686514681643258,0,0,99
